subject_id,scenario,task,channel,subband,mav,variance,baseline_power,task_power,erd_ers_pct,chain_ratio_mav,chain_ratio_variance,chain_sequence_mav,chain_sequence_variance,scenario_id
id31,scenario4,Thinking,C4,Mu,7.737647956,0.0001379447188,73.00292203000001,14.26507866,-804595.7851999999,0.4545,0.4545,100011010010101010011010010101010001100110011000100110100010101011,100011010010101010011010010101010001100110011000100110100010101011,4
id31,scenario4,Thinking,CZ,High_Beta,9.4257181,0.0002146799316,39.727838819999995,12.56862786,-683631.7244,0.5,0.4848,111100100011101010101011001000111101100101001010010101100010100101,11100100010101011101011001000011101100101011010010101100010100101,4
id31,scenario4,Thinking,CZ,Low_Beta,6.185830049,8.960256151e-05,45.67746346,16.46368719,-639566.5181999999,0.5758,0.5758,101110110111001110101011001001101001100101001010101110100101111101,101110110111001110101011001001101001100101001010101110100101111101,4
id31,scenario4,Thinking,CZ,Mu,8.197524471,0.0001626006151,67.42525406,26.747914240000004,-603295.314,0.4091,0.4091,11110110010000100101000001001001001100100101000110101110000101010,11110110010000100101000001001001001100100101000110101110000101010,4
id31,scenario5,Resting,C3,High_Beta,18.74716729,0.0007174011459,,,,0.5,0.4773,10101011011010110101101100010110000011000011,10101011011010110101101000010110000011000011,5
id31,scenario5,Resting,C3,Low_Beta,6.332774699,7.190643328e-05,,,,0.4545,0.4545,10100110101010010110100100011001000101000111,10100110101010010110100100011001000101000111,5
id31,scenario5,Resting,C3,Mu,8.044670652,9.847198661e-05,,,,0.4318,0.4318,1100111001010010010001100010101010101000011,1100111001010010010001100010101010101000011,5
id31,scenario5,Resting,C4,High_Beta,7.89116988,0.0001071433361,,,,0.4773,0.5,10100110001101100100100011101100011010100011,10100110001101000110100011101101011010100011,5
id31,scenario5,Resting,C4,Low_Beta,4.392206181,2.692444311e-05,,,,0.4545,0.4318,10010101010101100110101100000100001100100111,10010101010101100100101100000100001100100111,5
id31,scenario5,Resting,C4,Mu,5.432024888,5.861686317e-05,,,,0.4773,0.4773,1010110010101100110110100010010001100100111,1010110010101100110110100010010001100100111,5
id31,scenario5,Resting,CZ,High_Beta,5.813080025,6.843306916e-05,,,,0.5,0.4773,10100100110100100101110101100110110011000101,10100100110100110101110101100100100011000101,5
id31,scenario5,Resting,CZ,Low_Beta,4.394145926,3.473963603e-05,,,,0.5455,0.5455,1101110011100010101010101101101100111000101,1101110011100010101010101101101100111000101,5
id31,scenario5,Resting,CZ,Mu,4.258614228,2.512882459e-05,,,,0.5455,0.5682,1001101011010100101010101100101010111110101,1001101011010100101010101100111010111110101,5
id31,scenario5,Thinking,C3,High_Beta,13.33475912,0.0003326961262,23.12833088,8.099730444,-649791.8295,0.4,0.4364,11011010001011010010000010101100100110110001010001,11011010001011110010000010101100100110110001010101,5
id31,scenario5,Thinking,C3,Low_Beta,11.1263354,0.0002433415579,40.096179410000005,16.53483397,-587620.7106999999,0.4727,0.4364,10001011011011001010101001010011001101011011001001010,10001011001011001010101001010001001101011011001001010,5
id31,scenario5,Thinking,C3,Mu,10.81661951,0.0001962961599,43.28003358,17.78141379,-589154.344,0.5091,0.5091,1100010011010001011010011110010110101110100101101001100,1100010011010001011010011110010110101110100101101001100,5
id31,scenario5,Thinking,C4,High_Beta,13.83913518,0.0003459052299,17.98758571,13.66066607,-240550.3278,0.5091,0.5273,1010110011110110010011011001101011000100010100001011110,1010110011010110010011011001101011000110110100001011110,5
id31,scenario5,Thinking,C4,Low_Beta,8.827853602,0.0001455452619,13.685790220000001,11.204582440000001,-181298.1007,0.5818,0.5818,10101011001110010110010101001111010111010100101111111,10101011001110010110010101001111010111010100101111111,5
id31,scenario5,Thinking,C4,Mu,10.79823106,0.0002025631969,15.23834516,20.30128603,332250.0453,0.4364,0.4364,10001001101100000111000101101110001100100100001011101,10001001101100000111000101101110001100100100001011101,5
id31,scenario5,Thinking,CZ,High_Beta,11.45295605,0.0002488698977,17.26452689,16.8853258,-21964.174870000003,0.5636,0.5273,1011001010110011011101111010010101011010011101001010101,1011001010110011011101101000010101011010011101001010101,5
id31,scenario5,Thinking,CZ,Low_Beta,7.634872489,0.0001096103102,10.71224242,8.088441969,-244934.7529,0.5091,0.5091,1011100010110010010101110100110001010111011010001100101,1011100010110010010101110100110001010111011010001100101,5
id31,scenario5,Thinking,CZ,Mu,8.719026386,0.0001171625042,7.830385178,15.39317893,965826.5303,0.4727,0.4727,1101001000100111000110110010111100010101011100001010001,1101001000100111000110110010111100010101011100001010001,5
id31,scenario6,Resting,C3,High_Beta,10.11486985,0.0002705864459,,,,0.5,0.5,10000111101101001110011101011001100110001001100,10000111101101001110011101011001100110001001100,6
id31,scenario6,Resting,C3,Low_Beta,10.39234675,0.0002209607397,,,,0.4792,0.4792,10001111011001100110011000110010010111010001100,10001111011001100110011000110010010111010001100,6
id31,scenario6,Resting,C3,Mu,11.45054321,0.000312070023,,,,0.5208,0.5208,10000111101101010100011101011010011110011001100,10000111101101010100011101011010011110011001100,6
id31,scenario6,Resting,C4,High_Beta,8.946082908,0.0001688742483,,,,0.5,0.4792,101000111001101101100011100010100110010101011100,101000111001101100100011100010100110010101011100,6
id31,scenario6,Resting,C4,Low_Beta,7.943219039,9.272627952e-05,,,,0.5417,0.5417,1101111011010101000011110010010111011011001100,1101111011010101000011110010010111011011001100,6
id31,scenario6,Resting,C4,Mu,10.87328396,0.0002230436704,,,,0.5417,0.5417,10101110101111101000011100011010101011011000110,10101110101111101000011100011010101011011000110,6
id31,scenario6,Resting,CZ,High_Beta,7.255174454,0.000107319497,,,,0.5,0.4792,10101110101000110100011101011010110010110011000,10101110101000110100011101011010010010110011000,6
id31,scenario6,Resting,CZ,Low_Beta,4.977463199,8.273165395e-05,,,,0.5833,0.5833,11001111011111110010011101001010110010111001100,11001111010111110110011101001010110010111001100,6
id31,scenario6,Resting,CZ,Mu,5.834756852,4.692074581e-05,,,,0.4792,0.4792,10001110101101110100011011001010010010110101000,10001110101101110100011011001010010010110101000,6
id31,scenario6,Thinking,C3,High_Beta,6.761995806,0.0001120729379,17.01520246,15.50030145,-89032.20631,0.5091,0.5818,101011010100100110111101001101011001010101010100011100,101011010100110110111101001101011001010111010100111110,6
id31,scenario6,Thinking,C3,Low_Beta,4.434898454,4.0311849e-05,19.01240861,17.96185672,-55256.11773,0.4727,0.4727,101011000100100110111001011101010000111100100100011100,101011000100100110111001011101010000111100100100011100,6
id31,scenario6,Thinking,C3,Mu,4.207536345,3.253200029e-05,20.032435959999997,28.44122751,419758.8133,0.4909,0.4727,1101011001100101110110101100101001010110100010100001010,1101011001100101110110001100101001010110100010100001010,6
id31,scenario6,Thinking,C4,High_Beta,10.90425775,0.0002581999317,6.469563449,14.926720880000001,1307222.2729999998,0.5273,0.5091,1100011011000100111011101100101101001011110010101011000,1101011011000100111011101100101101000011100010101011000,6
id31,scenario6,Thinking,C4,Low_Beta,7.880812294,0.0001285736214,4.0102923520000004,20.888972010000003,4208840.2,0.5091,0.5273,1100010110100100111010101101100110010101001101101001010,1100010110100100111010101101100110110101001101101001010,6
id31,scenario6,Thinking,C4,Mu,7.665984895,0.0001212388235,5.389183177,42.37133271,6862292.172,0.5455,0.5091,1010111000100100101101111000101101110001111010100111010,1010011000100100101100111000101101110001111010100111010,6
id31,scenario6,Thinking,CZ,High_Beta,8.193483238,0.0001660882399,2.023945891,12.023689780000002,4940717.007999999,0.4909,0.4727,110010011100101010100101101100011100011101001010010011,110001001100101010100101101100011100011101001010010011,6
id31,scenario6,Thinking,CZ,Low_Beta,5.926877388,6.452794962e-05,1.177034097,13.06999497,10104177.01,0.4727,0.4727,1101001000110101010100101001000111101001101010010010101,1101001000110101010100101001000111101001101010010010101,6
id31,scenario6,Thinking,CZ,Mu,7.374970429,0.0001028876148,3.414400159,35.25519096,9325442.043,0.4727,0.4727,1010011001100101010100101001010111100000101000100111011,1010011001100101010100101001010111100000101000100111011,6
id31,scenario7,Resting,C3,High_Beta,16.25887619,0.0004705988153,,,,0.5349,0.5349,1101010110100110100011000111101011100010101,1101010110100110100011000111101011100010101,7
id31,scenario7,Resting,C3,Low_Beta,16.03550473,0.0003678634223,,,,0.4651,0.4651,10010100100110100001001111010111100010101,10010100100110010001001111010111100010101,7
id31,scenario7,Resting,C3,Mu,14.45840198,0.0002890966721,,,,0.4651,0.4651,100010101100101100001001011101101001000111,100010101100101100001001011101101001000111,7
id31,scenario7,Resting,C4,High_Beta,13.76178226,0.0003179975923,,,,0.4651,0.4884,1011011010100010010101000111101010100010001,1011011010100110010101000111101010100010001,7
id31,scenario7,Resting,C4,Low_Beta,8.520114168,0.0001010339291,,,,0.5116,0.5116,1101010110100011000011100001101110010001111,1101010110100011000011100001101110010001111,7
id31,scenario7,Resting,C4,Mu,10.81154719,0.0001864275909,,,,0.4884,0.4884,1100000110101001010011100001111100110010101,1100000110101001010011100001111100110010101,7
id31,scenario7,Resting,CZ,High_Beta,18.68285002,0.0006573632061,,,,0.4651,0.4419,110010110010110000001000111101011100110100,110010110010110000001000111101011000110100,7
id31,scenario7,Resting,CZ,Low_Beta,4.737525017,3.451399825e-05,,,,0.4651,0.4651,1001010110010110000001000001011111100110101,1001010110010110000001000101011011100110101,7
id31,scenario7,Resting,CZ,Mu,8.509103548,0.0001630059448,,,,0.6047,0.5349,1101010111011101000001100011111111110100110,1101010111011001000001100011111101110000110,7
id31,scenario7,Thinking,C3,High_Beta,13.33768242,0.0003765359258,29.8177211,40.16275918,346942.6134,0.5636,0.6,111010011100101100011101110101000101001110101000111111,111010111100101100011101110111000101001110101000111111,7
id31,scenario7,Thinking,C3,Low_Beta,6.528464975,7.50077777e-05,23.52268616,26.930865739999998,144889.04700000002,0.5455,0.5455,1010101010110101100011010011110100101001111101000101110,1010101010110101100011010011110100101001111101000101110,7
id31,scenario7,Thinking,C3,Mu,6.309650046,6.28281184e-05,32.86631771,29.39588051,-105592.51670000001,0.4545,0.4545,1001100001010001100011101100101001110001101000010101110,1001100001010001100011101100101001110001101000010101110,7
id31,scenario7,Thinking,C4,High_Beta,10.58251517,0.0002181234947,20.92124641,30.78978908,471699.5573,0.4909,0.4909,1011010101101000110101100010101001110001110100100100101,1011010101101000110101100010101001110001110100100100101,7
id31,scenario7,Thinking,C4,Low_Beta,6.886901634,8.833625787e-05,19.66362969,18.23907685,-72446.07709,0.4545,0.4364,1110010111001101010110001001101000110001100101000100100,1110010111001001010110001001101000110001100101000100100,7
id31,scenario7,Thinking,C4,Mu,6.998161462,8.412309006e-05,18.88527605,32.8358966,738703.5551,0.4727,0.4545,1100010110110100010110101001101100100001101001010100110,1100010010110100010110101001101100100001101001010100110,7
id31,scenario7,Thinking,CZ,High_Beta,11.92812665,0.0003518825367,17.51289321,25.7689203,471425.6516,0.5273,0.5455,110011000111011001001100010111010111001111100100100110,110011001111011001001100010111010111001111100100100110,7
id31,scenario7,Thinking,CZ,Low_Beta,5.033944713,4.834991204e-05,13.553818190000001,13.75654396,14957.0961,0.4727,0.4909,110010110111000101111100000110100101001011100000101100,110010110111000101111100100110100101001011100000101100,7
id31,scenario7,Thinking,CZ,Mu,7.384140394,9.269577873e-05,10.47633147,15.570591270000001,486263.7096,0.5636,0.5636,110010110111011011001100011111100010001111101000101110,110010110111011011001100011111100010001111101000101110,7
id31,scenario8,Resting,C3,High_Beta,16.85895315,0.0004910880165,,,,0.5263,0.5526,10110011110010101110000011010011010110,10110011110010101110000111010011010110,8
id31,scenario8,Resting,C3,Low_Beta,10.67973004,0.0002055132283,,,,0.4737,0.5,11010001110010101000010011010010111001,11010001100010101010011011010010111001,8
id31,scenario8,Resting,C3,Mu,13.99879547,0.000330841331,,,,0.5,0.5,10101001101010001010000111011010111010,10101001101010001010000111011010111010,8
id31,scenario8,Resting,C4,High_Beta,15.68353601,0.0004387756273,,,,0.5526,0.5526,10010011010100101010011011101010111101,10010011010100101010011011101010111101,8
id31,scenario8,Resting,C4,Low_Beta,10.09011965,0.0002222090732,,,,0.6053,0.6053,11011001101101101011011010010011011101,11011001101101101011011010010011011101,8
id31,scenario8,Resting,C4,Mu,11.09338204,0.0002152602273,,,,0.5789,0.5789,10101011101100101011001111011010011001,10101011101100101011001111011010011001,8
id31,scenario8,Resting,CZ,High_Beta,10.84744,0.0002133139711,,,,0.4737,0.4737,10010010101110001100010011100011110010,10010101110001100010011100011110011,8
id31,scenario8,Resting,CZ,Low_Beta,8.726782724,0.000150901538,,,,0.5,0.4737,10010001101010101011001011110011000101,10010001101010101011001011110010000101,8
id31,scenario8,Resting,CZ,Mu,9.235646801,0.0001425624485,,,,0.5263,0.5263,1100011101001011001001011110110011001,1100011101001011001001011110110011001,8
id31,scenario8,Thinking,C3,High_Beta,13.7948682,0.0004432319432,35.2085795,25.3416005,-280243.598,0.486,0.5047,10001011100110100001001001001101001100011001001001000100111111100111001110001100110010011011101100101001011,10101011100110100001001001001101001101011001001011000100111110100111000111001100110010011011101100101001011,8
id31,scenario8,Thinking,C3,Low_Beta,7.982294597,0.0001284145247,38.1355792,27.59236641,-276466.5702,0.5421,0.5514,1110100101010101011011100101101110011101001101100101001111100101011111001010110111010001101011010001001,10000110100101010101011011100101101110011101001101100101001111100101011111001010110111010101101011010001001,8
id31,scenario8,Thinking,C3,Mu,11.0251416,0.0002976386882,55.839456410000004,32.3994304,-419775.32600000006,0.4673,0.486,11001001001100010011000111100101100111001000011101000110101111000101001010001010110111011001010011001000001,11001001001100010011000111101101100111001100011101000110101111010101001010001010110111011001010011000000001,8
id31,scenario8,Thinking,C4,High_Beta,12.24143403,0.0002623358437,30.715923200000002,39.854131720000005,297507.2068,0.5234,0.5047,1101010100101101001010111101101101110100100101110100111001101100101000110110100110010000110010100101101011,1101010101001101001010111101100101110100100101110100101001101100101000011110100100011000110010100101101011,8
